coreproject,pmid,title,authors,publication_date,citation_count,relative_citation_ratio,reason
P30CA006516,9098406,Role of a genetic region on chromosome 4 in the regulation of natural killer cell activity in mice.,D P Dubey; N M Mirza; B I Zaharian; E J Yunis,1993-10-01,1.0,0.03,Published before 2000
P50CA062924,9098646,Genomic sequencing of DPC4 in the analysis of familial pancreatic carcinoma.,C A Moskaluk; R H Hruban; M Schutte; A S Lietman; T Smyrk; L Fusaro; R Fusaro; J Lynch; C J Yeo; C E Jackson; H T Lynch; S E Kern,1997-04-01,44.0,0.89,Published before 2000
P30CA010815,9099678,Identification and characterization of a novel Ets-2-related nuclear complex implicated in the activation of the human interleukin-12 p40 gene promoter.,X Ma; M Neurath; G Gri; G Trinchieri,1997-04-18,130.0,2.33,Published before 2000
P30CA021765,9099742,"Elimination of cyclin D1 in vertebrate cells leads to an altered cell cycle phenotype, which is rescued by overexpression of murine cyclins D1, D2, or D3 but not by a mutant cyclin D1.",J M Lahti; H Li; V J Kidd,1997-04-18,45.0,0.69,Published before 2000
P30CA016087,9100066,Histology of leiomyomata in patients treated with leuprolide acetate.,R I Demopoulos; K Y Jones; K R Mittal; E C Vamvakas,1997-04-01,30.0,1.13,Published before 2000
P30CA016056,9100069,Expression of the p53 induced tumor suppressor p21waf1/cip1 in ovarian carcinomas: correlation with p53 and Ki-67 immunohistochemistry.,B A Werness; J S Jobe; R A DiCioccio; M S Piver,1997-04-01,24.0,0.58,Published before 2000
P30CA006516,9100985,High degree of sensitivity of the simian immunodeficiency virus (SIVmac) envelope glycoprotein subunit association to amino acid changes in the glycoprotein 41 ectodomain.,L Marcon; J Sodroski,1997-04-10,10.0,0.17,Published before 2000
P30CA021765,9100996,Drift from the GPGRAF HIV-1 envelope V3 crown sequence in a North American inner city.,S D Rencher; T D Lockey; K S Slobod; J L Hurwitz,1997-04-10,5.0,0.1,Published before 2000
P30CA043703,9101228,Sequential changes in serum iron and ferritin in patients undergoing high-dose chemotherapy and radiation with autologous bone marrow transplantation: possible implications for treatment related toxicity.,L I Gordon; S G Brown; M S Tallman; A W Rademaker; S A Weitzman; H M Lazarus; C H Kelley; C Mangan; H Rubin; R M Fox,1995-03-01,60.0,1.71,Published before 2000
P30CA013148,9101722,"Catalytic domain comparisons of human fibroblast-type collagenase, stromelysin-1, and matrilysin.",L J Windsor; D L Steele; S B LeBlanc; K B Taylor,1997-03-15,13.0,0.36,Published before 2000
P30CA054174,9102207,An estrogen receptor mutant with strong hormone-independent activity from a metastatic breast cancer.,Q X Zhang; A Borg; D M Wolf; S Oesterreich; S A Fuqua,1997-04-01,237.0,4.38,Published before 2000
P30CA021765,9103127,Molecular diagnosis of thiopurine S-methyltransferase deficiency: genetic basis for azathioprine and mercaptopurine intolerance.,C R Yates; E Y Krynetski; T Loennechen; M Y Fessing; H L Tai; C H Pui; M V Relling; W E Evans,1997-04-15,610.0,16.23,Published before 2000
P30CA021765,9103435,Bone marrow can function as a lymphoid organ during a primary immune response under conditions of disrupted lymphocyte trafficking.,R A Tripp; D J Topham; S R Watson; P C Doherty,1997-04-15,67.0,1.05,Published before 2000
P30CA016672,9103445,Nitric oxide and TNF-alpha production by murine peritoneal macrophages activated with a novel 20-kDa protein isolated from Bacillus thuringiensis var. thuringiensis parasporal bodies.,R Gomez-Flores; C Rodriguez-Padilla; R T Mehta; L Galan-Wong; E Mendoza-Gamboa; R Tamez-Guerra,1997-04-15,17.0,0.55,Published before 2000
P30CA013330,9103456,Lipopolysaccharide induces synthesis of mouse colony-stimulating factor-1 in vivo.,P Roth; A Bartocci; E R Stanley,1997-04-15,38.0,0.81,Published before 2000
P30CA014089,9105362,Are breast implants anticarcinogenic? A 14-year follow-up of the Los Angeles Study.,D M Deapen; L Bernstein; G S Brody,1997-04-01,84.0,3.42,Published before 2000
P30CA006927,9108028,Transduction of interleukin-2 antiapoptotic and proliferative signals via Akt protein kinase.,N N Ahmed; H L Grimes; A Bellacosa; T O Chan; P N Tsichlis,1997-04-15,495.0,8.2,Published before 2000
P30CA042014,9108139,Gender-associated diverse mitochondrial DNA molecules of the mussel Mytilus californianus.,C T Beagley; K A Taylor; D R Wolstenholme,1997-04-01,10.0,0.26,Published before 2000
P30CA021765,9108411,Monoclonal antibodies specific to the acute lymphoblastic leukemia t(1;19)-associated E2A/pbx1 chimeric protein: characterization and diagnostic utility.,B C Sang; L Shi; P Dias; L Liu; J Wei; Z X Wang; C R Monell; F Behm; S Gruenwald,1997-04-15,23.0,0.55,Published before 2000
P30CA015704,9108426,Stable mixed hematopoietic chimerism in DLA-identical littermate dogs given sublethal total body irradiation before and pharmacological immunosuppression after marrow transplantation.,R Storb; C Yu; J L Wagner; H J Deeg; R A Nash; H P Kiem; W Leisenring; H Shulman,1997-04-15,484.0,11.43,Published before 2000
P30CA015704,9108427,Marrow transplantation for chronic myeloid leukemia: the influence of plasma busulfan levels on the outcome of transplantation.,J T Slattery; R A Clift; C D Buckner; J Radich; B Storer; W I Bensinger; E Soll; C Anasetti; R Bowden; E Bryant; T Chauncey; H J Deeg; K C Doney; M Flowers; T Gooley; J A Hansen; P J Martin; G B McDonald; R Nash; E W Petersdorf; J E Sanders; G Schoch; P Stewart; R Storb; K M Sullivan; E D Thomas; R P Witherspoon; F R Appelbaum,1997-04-15,275.0,7.32,Published before 2000
P30CA043703,9108439,Topotecan increases topoisomerase IIalpha levels and sensitivity to treatment with etoposide in schedule-dependent process.,C M Whitacre; E Zborowska; N H Gordon; W Mackay; N A Berger,1997-04-15,92.0,2.41,Published before 2000
P30CA021765,9108516,Expression of cDNA-encoded proteins by cell-free transcription and translation.,C Coleclough,1997-01-01,0.0,0.0,Published before 2000
P30CA006927,9108606,"The current state of the prevention of HBV infection, the carrier state and hepatocellular carcinoma.",B S Blumberg,1997-01-01,8.0,0.17,Published before 2000
P30CA016056,9108692,Kinetics of cleavage of intra- and extracellular simian virus 40 DNA with the enediyne anticancer drug C-1027.,C A Kirk; J Goodisman; T A Beerman; L S Gawron; J C Dabrowiak,1997-01-31,16.0,0.37,Published before 2000
P30CA016672,9108882,The significance of DNA-ploidy and S-phase fraction in node-positive (stage D1) prostate cancer treated with androgen ablation.,A Pollack; P Troncoso; G K Zagars; A C von Eschenbach; A C Mak; C S Wu; N H Terry,1997-04-01,18.0,0.62,Published before 2000
P30CA036727,9109402,Sequential assignment and secondary structure determination for the Src homology 2 domain of hematopoietic cellular kinase.,W Zhang; T E Smithgall; W H Gmeiner,1997-04-07,6.0,0.11,Published before 2000
P30CA006927,9109499,Neurotrophin-Trk receptor interactions in neoplasia: a possible role in interstitial and perineural invasion in ductal pancreatic cancer.,S J Miknyoczki; A J Klein-Szanto; B A Ruggeri,1996-01-01,14.0,0.4,Published before 2000
P30CA021765,9109933,Small noncleaved cell lymphoma in an adolescent with the XYY syndrome.,J T Sandlund; S C Raimondi,1997-04-01,2.0,0.08,Published before 2000
P30CA016520,9111010,Endothelial cell thrombin receptors and PAR-2. Two protease-activated receptors located in a single cellular environment.,M Molino; M J Woolkalis; J Reavey-Cantwell; D Praticó; P Andrade-Gordon; E S Barnathan; L F Brass,1997-04-25,153.0,3.65,Published before 2000
P30CA008748,9111015,RFC-1 gene expression regulates folate absorption in mouse small intestine.,J H Chiao; K Roy; B Tolner; C H Yang; F M Sirotnak,1997-04-25,83.0,2.3,Published before 2000
P30CA021765,9111066,Bromocriptine transcriptionally activates the multidrug resistance gene (pgp2/mdr1b) by a novel pathway.,K N Furuya; J V Thottassery; E G Schuetz; M Sharif; J D Schuetz,1997-04-25,27.0,0.67,Published before 2000
P30CA021765,9111318,Activation of Jak2 catalytic activity requires phosphorylation of Y1007 in the kinase activation loop.,J Feng; B A Witthuhn; T Matsuda; F Kohlhuber; I M Kerr; J N Ihle,1997-05-01,278.0,4.93,Published before 2000
P30CA042014,9111337,Long-range interactions at the HO promoter.,H J McBride; R M Brazas; Y Yu; K Nasmyth; D J Stillman,1997-05-01,22.0,0.29,Published before 2000
P30CA054174,9111863,Deletions of the short arm of chromosome 3 in solid tumors and the search for suppressor genes.,K Kok; S L Naylor; C H Buys,1997-01-01,281.0,5.28,Published before 2000
P30CA013696,9112219,Harvest quality and factors affecting collection and engraftment of CD34+ cells in patients with breast cancer scheduled for high-dose chemotherapy and peripheral blood progenitor cell support.,K P Papadopoulos; J Ayello; S Tugulea; D F Heitjan; C Williams; R F Reiss; L T Vahdat; N Suciu-Foca; K H Antman; C S Hesdorffer,1997-02-01,27.0,0.75,Published before 2000
P30CA034196,9112393,Effect of carboxypeptidase E deficiency on progastrin processing and gastrin messenger ribonucleic acid expression in mice with the fat mutation.,V Udupi; P Gomez; L Song; O Varlamov; J T Reed; E H Leiter; L D Fricker; G H Greeley,1997-05-01,47.0,1.04,Published before 2000
P30CA054174,9112603,Interaction of phomopsin A with normal and subtilisin-treated bovine brain tubulin.,A R Chaudhuri; R F Ludueña,1997-02-01,7.0,0.16,Published before 2000
P30CA016056,9113088,Mechanisms of acquired resistance to modulation of 5-fluorouracil by leucovorin in HCT-8 human ileocecal carcinoma cells.,K Lu; J J McGuire; H K Slocum; Y M Rustum,1997-03-07,6.0,0.12,Published before 2000
P30CA021765,9113992,Cytoplasmic sequestration of an O6-methylguanine-DNA methyltransferase enhancer binding protein in DNA repair-deficient human cells.,F Y Chen; L C Harris; J S Remack; T P Brent,1997-04-29,36.0,0.75,Published before 2000
P30CA021765,9115219,Cleavage of PITSLRE kinases by ICE/CASP-1 and CPP32/CASP-3 during apoptosis induced by tumor necrosis factor.,R Beyaert; V J Kidd; S Cornelis; M Van de Craen; G Denecker; J M Lahti; R Gururajan; P Vandenabeele; W Fiers,1997-05-02,128.0,2.04,Published before 2000
P30CA036727,9115260,CSF-1 receptor/insulin receptor chimera permits CSF-1-dependent differentiation of 3T3-L1 preadipocytes.,O V Chaika; N Chaika; D J Volle; P A Wilden; S J Pirrucello; R E Lewis,1997-05-02,32.0,0.52,Published before 2000
P30CA036727,9115711,Effects of oxidation and reduction on the binding of transcription factors to cis-regulatory elements located in the FGF-4 gene.,K Lickteig; K Lamb; K Brigman; A Rizzino,1996-06-01,14.0,0.28,Published before 2000
P30CA013330,9116300,Increased circulating colony-stimulating factor-1 (CSF-1) in SJL/J mice with radiation-induced acute myeloid leukemia (AML) is associated with autocrine regulation of AML cells by CSF-1.,N Haran-Ghera; R Krautghamer; T Lapidot; A Peled; M G Dominguez; E R Stanley,1997-04-01,18.0,0.33,Published before 2000
P30CA023074,9116320,"Combination chemotherapy with cyclophosphamide, vincristine, adriamycin, and dexamethasone (CVAD) plus oral quinine and verapamil in patients with advanced breast cancer.",C W Taylor; W S Dalton; K Mosley; R T Dorr; S E Salmon,1997-01-01,34.0,0.92,Published before 2000
P30CA043703,9116757,Age-related increase in an advanced glycation end product in penile tissue.,D B Jiaan; A D Seftel; J Fogarty; N Hampel; W Cruz; J Pomerantz; M Zuik; V M Monnier,1995-01-01,46.0,1.5,Published before 2000
P30CA013330,9118041,All-trans retinoic acid and interferon-alpha-2a in patients with metastatic or recurrent carcinoma of the uterine cervix: clinical and pharmacokinetic studies. New York Gynecologic Oncology Group.,S Wadler; E L Schwartz; H Haynes; R Rameau; A Quish; J Mandeli; R Gallagher; S Hallam; A Fields; G Goldberg; F McGill; S Jennings; R C Wallach; C D Runowicz,1997-04-15,18.0,0.46,Published before 2000
P30CA033572,9118290,"Study design, statistical analyses, and results reporting in the bone marrow transplantation literature.",J C Niland; J A Gebhardt; J Lee; S J Forman,1995-11-01,2.0,0.06,Published before 2000
P30CA033572,9118297,Preemptive ganciclovir administration based solely on asymptomatic pulmonary cytomegalovirus infection in allogeneic bone marrow transplant recipients: long-term follow-up.,J A Zaia; G M Schmidt; N J Chao; N W Rizk; A P Nademanee; J C Niland; D A Horak; J Lee; G Gallez-Hawkins; C R Kusnierz-Glaz,1995-12-01,18.0,0.47,Published before 2000
P30CA015704,9118298,Barriers to bone marrow transplantation for sickle cell anemia.,M C Walters; M Patience; W Leisenring; J R Eckman; G R Buchanan; Z R Rogers; N E Olivieri; E Vichinsky; S C Davies; W C Mentzer; D Powars; J P Scott; F Bernaudin; K Ohene-Frempong; P J Darbyshire; A Wayne; I A Roberts; P Dinndorf; S Brandalise; J E Sanders; D C Matthews; F R Appelbaum; R Storb; K M Sullivan,1996-05-01,133.0,3.31,Published before 2000
P30CA015704,9118304,Marrow transplantation for hepatitis-associated aplastic anemia: a follow-up of long-term survivors.,H P Kiem; G B McDonald; D Myerson; C L Spurgeon; H J Deeg; J E Sanders; K Doney; F R Appelbaum; K M Sullivan; R P Witherspoon; R Storb,1996-05-01,9.0,0.26,Published before 2000
P30CA023074,9118460,"In vitro phase II comparison of the cytotoxicity of a novel platinum analog, nedaplatin (254-S), with that of cisplatin and carboplatin against fresh, human ovarian cancers.",D S Alberts; P T Fanta; K L Running; L P Adair; D J Garcia; R Liu-Stevens; S E Salmon,1997-01-01,47.0,1.32,Published before 2000
P30CA046934,9118899,The process of leukemogenesis.,R D Irons; W S Stillman,1996-12-01,43.0,1.21,Published before 2000
P30CA046934,9118900,Impact of benzene metabolites on differentiation of bone marrow progenitor cells.,R D Irons; W S Stillman,1996-12-01,27.0,0.94,Published before 2000
P30CA014599,9118910,Myeloid leukemia after hematotoxins.,R A Larson; M M LeBeau; J W Vardiman; J D Rowley,1996-12-01,25.0,0.53,Published before 2000
P30CA021765,9119377,The human erythroid-specific transcription factor EKLF localizes to chromosome 19p13.12-p13.13.,J H van Ree; M A Roskrow; A M Becher; R McNall; V A Valentine; S M Jane; J M Cunningham,1997-02-01,12.0,0.19,Published before 2000
P30CA016056,9121155,Survival benefit of extended D2 resection for proximal gastric cancer.,C M Volpe; D L Driscoll; S M Miloro; H O Douglass,1997-03-01,20.0,0.73,Published before 2000
P30CA021765,9121437,The adenovirus E1A-regulated transcription factor E4F is generated from the human homolog of nuclear factor phiAP3.,E R Fernandes; R J Rooney,1997-04-01,32.0,0.52,Published before 2000
P30CA008748,9121440,"Retinoid X receptor:vitamin D3 receptor heterodimers promote stable preinitiation complex formation and direct 1,25-dihydroxyvitamin D3-dependent cell-free transcription.",B D Lemon; J D Fondell; L P Freedman,1997-04-01,60.0,1.05,Published before 2000
P30CA013330,9121443,Ribosomal protein L32 of Saccharomyces cerevisiae influences both the splicing of its own transcript and the processing of rRNA.,J Vilardell; J R Warner,1997-04-01,116.0,1.9,Published before 2000
P30CA022453,9121940,A randomized trial of a low-fat dietary intervention in women at high risk for breast cancer.,M S Simon; L K Heilbrun; A Boomer; C Kresge; J Depper; P N Kim; F Valeriote; S Martino,1997-01-01,41.0,1.31,Published before 2000
P30CA006927,9122203,Aberrant trafficking of hepatitis B virus glycoproteins in cells in which N-glycan processing is inhibited.,X Lu; A Mehta; M Dadmarz; R Dwek; B S Blumberg; T M Block,1997-03-18,49.0,1.07,Published before 2000
P50CA062924,9122232,DNA methylation and genetic instability in colorectal cancer cells.,C Lengauer; K W Kinzler; B Vogelstein,1997-03-18,321.0,5.82,Published before 2000
P30CA016672,9123693,Serum testosterone--a significant determinant of metastatic relapse for irradiated localized prostate cancer.,G K Zagars; A Pollack; A C von Eschenbach,1997-03-01,52.0,1.52,Published before 2000
P30CA033572,9125227,Electrochemical treatment of mouse and rat fibrosarcomas with direct current.,C K Chou; J A McDougall; C Ahn; N Vora,1997-01-01,32.0,1.18,Published before 2000
P30CA016087,9126023,Globulelike dermoscopic structures in pigmented seborrheic keratosis.,N Provost; A W Kopf; H S Rabinovitz; M C Oliviero; S Toussaint; H H Kamino,1997-04-01,12.0,0.69,Published before 2000
P30CA021765,9126292,"Developmental regulation of Zbu1, a DNA-binding member of the SWI2/SNF2 family.",X Gong; S Kaushal; E Ceccarelli; N Bogdanova; C Neville; T Nguyen; H Clark; Z A Khatib; M Valentine; A T Look; N Rosenthal,1997-03-15,37.0,0.61,Published before 2000
P30CA013330,9126485,Identification of a new human catenin gene family member (ARVCF) from the region deleted in velo-cardio-facial syndrome.,H Sirotkin; H O'Donnell; R DasGupta; S Halford; B St Jore; A Puech; S Parimoo; B Morrow; A Skoultchi; S M Weissman; P Scambler; R Kucherlapati,1997-04-01,95.0,1.77,Published before 2000
P30CA034196,9126493,Intron/exon structure confirms that mouse Zfy1 and Zfy2 are members of the ZFY gene family.,C L Mahaffey; J K Bayleran; G Y Yeh; T C Lee; D C Page; E M Simpson,1997-04-01,12.0,0.22,Published before 2000
P30CA006516,9126846,Mapping the protein surface of human immunodeficiency virus type 1 gp120 using human monoclonal antibodies from phage display libraries.,H J Ditzel; P W Parren; J M Binley; J Sodroski; J P Moore; C F Barbas; D R Burton,1997-04-04,51.0,1.11,Published before 2000
P30CA014599,9126922,Nonmitogenic anti-CD3 monoclonal antibodies deliver a partial T cell receptor signal and induce clonal anergy.,J A Smith; J Y Tso; M R Clark; M S Cole; J A Bluestone,1997-04-21,157.0,2.56,Published before 2000
P30CA021765,9126992,Efficient priming of CD8+ memory T cells specific for a subdominant epitope following Sendai virus infection.,G A Cole; T L Hogg; M A Coppola; D L Woodland,1997-05-01,47.0,0.81,Published before 2000
P30CA016058,9127380,Mutated and wild-type p53 expression and HPV integration in proliferative verrucous leukoplakia and oral squamous cell carcinoma.,R Gopalakrishnan; C M Weghorst; T A Lehman; R J Calvert; G Bijur; C L Sabourin; S R Mallery; D E Schuller; G D Stoner,1997-04-01,58.0,1.81,Published before 2000
P30CA021765,9129143,T-cell oncogene rhombotin-2 interacts with retinoblastoma-binding protein 2.,S Mao; G A Neale; R M Goorha,1997-04-03,32.0,0.46,Published before 2000
P30CA016672,9129233,"Analysis of the ability of 12-O-tetradecanoylphorbol-13-acetate to induce epidermal hyperplasia, transforming growth factor-alpha, and skin tumor promotion in wa-1 mice.",K Kiguchi; L Beltrán; A Dubowski; J DiGiovanni,1997-05-01,17.0,0.34,Published before 2000
P30CA036727,9129680,"Mutagenicity of 2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine (PhIP) when activated by hamster pancreatic duct epithelial cells: a chemopreventive role for glutathione.",T Lawson; C Kolar; T Reyes,1997-04-14,3.0,0.11,Published before 2000
P30CA036727,9130079,The 5' stem-loop from human U4 snRNA adopts a novel conformation stabilized by G-C and G-U base pairs.,P V Sahasrabudhe; J Sun; W H Gmeiner,1997-04-01,5.0,0.1,Published before 2000
P30CA043703,9131178,A phase II trial of autologous bone marrow transplantation (ABMT) in acute leukemia with edelfosine purged bone marrow.,W R Vogler; W E Berdel; R B Geller; J A Brochstein; R A Beveridge; W S Dalton; K B Miller; H M Lazarus,1996-01-01,28.0,0.74,Published before 2000
P30CA054174,9131264,WAF1/CIP1 protein expression in human breast tumors.,S G Diab; Y Y Yu; S G Hilsenbeck; D C Allred; R M Elledge,1997-04-01,38.0,0.74,Published before 2000
P30CA016058,9131589,Expression of molecular biomarkers in primary breast tumors implanted into a surrogate host: increased levels of cyclins correlate with tumor progression.,G Wani; I Noyes; G E Milo; S M D'Ambrosio,1997-04-01,6.0,0.12,Published before 2000
P30CA016042,9132268,Statistical methods for polyploid radiation hybrid mapping.,K Lange; M Boehnke; D R Cox; K L Lunetta,1995-09-01,138.0,3.2,Published before 2000
P30CA008748,9133345,Lateral clustering of the adhesive ectodomain: a fundamental determinant of cadherin function.,A S Yap; W M Brieher; M Pruschy; B M Gumbiner,1997-05-01,302.0,5.31,Published before 2000
P30CA015704,9133468,Idiopathic pneumonia syndrome: changing spectrum of lung injury after marrow transplantation.,S P Kantrow; R C Hackman; M Boeckh; D Myerson; S W Crawford,1997-04-27,148.0,4.37,Published before 2000
P30CA016058,9133472,Prolonged murine cardiac allograft acceptance: characteristics of persistent active alloimmunity after treatment with gallium nitrate versus anti-CD4 monoclonal antibody.,C G Orosz; E Wakely; D D Sedmak; S D Bergese; A M VanBuskirk,1997-04-27,44.0,1.02,Published before 2000
P30CA016672,9134012,Modulating Ca2+ in radiation-induced apoptosis suppresses DNA fragmentation but does not enhance clonogenic survival.,D W Voehringer; M D Story; R G O'Neil; R E Meyn,1997-03-01,27.0,0.54,Published before 2000
P30CA010815,9134026,A model system for detection and isolation of a tumor cell surface antigen using antibody phage display.,S Pereira; H Maruyama; D Siegel; P Van Belle; D Elder; P Curtis; D Herlyn,1997-04-11,38.0,0.89,Published before 2000
P30CA042014,9134749,Makaluvamine N: a new pyrroloiminoquinone from Zyzzya fuliginosa.,D A Venables; G P Concepción; S S Matsumoto; L R Barrows; C M Ireland,1997-04-01,43.0,1.51,Published before 2000
P30CA043703,9135014,Ceramide generation in response to photodynamic treatment of L5178Y mouse lymphoma cells.,D Separovic; J He; N L Oleinick,1997-05-01,55.0,1.26,Published before 2000
P50CA062924,9135016,Tumor-suppressive pathways in pancreatic carcinoma.,E Rozenblum; M Schutte; M Goggins; S A Hahn; S Panzer; M Zahurak; S N Goodman; T A Sohn; R H Hruban; C J Yeo; S E Kern,1997-05-01,566.0,11.37,Published before 2000
P30CA013330,9135021,"Low-level c-myc amplification in human colonic carcinoma cell lines and tumors: a frequent, p53-independent mutation associated with improved outcome in a randomized multi-institutional trial.",L H Augenlicht; S Wadler; G Corner; C Richards; L Ryan; A S Multani; S Pathak; A Benson; D Haller; B G Heerdt,1997-05-01,100.0,1.9,Published before 2000
P30CA016672,9135071,Suppression of tumorigenicity of breast cancer cells by an epithelial cell adhesion molecule (C-CAM1): the adhesion and growth suppression are mediated by different domains.,W Luo; C G Wood; K Earley; M C Hung; S H Lin,1997-04-10,89.0,1.67,Published before 2000
P30CA015704,9135147,"Spm1, a stress-activated MAP kinase that regulates morphogenesis in S.pombe.",T Zaitsevskaya-Carter; J A Cooper,1997-03-17,93.0,1.56,Published before 2000
P30CA015704,9136000,The Schizosaccharomyces pombe rec16 gene product regulates multiple meiotic events.,Y F Li; G R Smith,1997-05-01,20.0,0.27,Published before 2000
P30CA068485,9136080,Structure and function analysis of the human myeloid cell nuclear differentiation antigen promoter: evidence for the role of Sp1 and not of c-Myb or PU.1 in myelomonocytic lineage-specific expression.,W Y Kao; J A Briggs; M C Kinney; R A Jensen; R C Briggs,1997-05-01,19.0,0.31,Published before 2000
P30CA034196,9136115,"New member of the Snf1/AMPK kinase family, Melk, is expressed in the mouse egg and preimplantation embryo.",B S Heyer; J Warsowe; D Solter; B B Knowles; S L Ackerman,1997-06-01,104.0,1.89,Published before 2000
P30CA021765,9136925,Inhibition of cyclin D1 phosphorylation on threonine-286 prevents its rapid degradation via the ubiquitin-proteasome pathway.,J A Diehl; F Zindy; C J Sherr,1997-04-15,651.0,11.23,Published before 2000
P30CA016672,9136987,Activation of erbB2 and c-src in phorbol ester-treated mouse epidermis: possible role in mouse skin tumor promotion.,W Xian; M P Rosenberg; J DiGiovanni,1997-03-27,52.0,0.91,Published before 2000
P50CA062924,9137081,Microdissection and polymerase chain reaction amplification of genomic DNA from histological tissue sections.,C A Moskaluk; S E Kern,1997-05-01,140.0,3.25,Published before 2000
P30CA016058,9137441,Gossypol arrests human benign prostatic hyperplastic cell growth at G0/G1 phase of the cell cycle.,F Shidaifat; H Canatan; S K Kulp; Y Sugimoto; Y Zhang; R W Brueggemeier; W J Somers; W Y Chang; H C Wang; Y C Lin,1997-01-01,31.0,0.79,Published before 2000
P30CA046934,9137967,Molecular events in lung carcinogenesis.,Y E Miller; W A Franklin,1997-04-01,9.0,0.26,Published before 2000
P30CA013148,9138009,Development of VH81X transgene-bearing B cells in fetus and adult: sites for expansion and deletion in conventional and CD5/B1 cells.,F Martin; X Chen; J F Kearney,1997-04-01,47.0,0.67,Published before 2000
P30CA023108,9138451,Mucosal immunity in the human female reproductive tract: cytotoxic T lymphocyte function in the cervix and vagina of premenopausal and postmenopausal women.,H D White; G R Yeaman; A L Givan; C R Wira,1997-01-01,49.0,1.27,Published before 2000
P30CA016058,9139256,Laryngeal carcinoma nodal metastases and their management.,D E Schuller; C M Bier-Laning,1997-04-01,4.0,0.23,Published before 2000
P30CA021765,9139484,Eliciting HIV-1 envelope-specific antibodies with mixed vaccinia virus recombinants.,S D Rencher; T D Lockey; R V Srinivas; R J Owens; J L Hurwitz,1997-02-01,17.0,0.31,Published before 2000
P30CA015704,9139846,Human papillomavirus type 16 DNA in esophageal carcinomas from Alaska Natives.,B A Miller; M Davidson; D Myerson; J Icenogle; A P Lanier; J Tan; A M Beckmann,1997-04-10,27.0,0.98,Published before 2000
P30CA010815,9139862,Cytotoxic T-cell clone against rectal carcinoma induced by stimulation of a patient's peripheral blood mononuclear cells with autologous cultured tumor cells.,L Jacob; R Somasundaram; W Smith; D Monos; S Basak; F Marincola; S Pereira; D Herlyn,1997-05-02,21.0,0.4,Published before 2000
P30CA006927,9140450,Advances in the analysis of chromosome alterations in human lung carcinomas.,J R Testa; Z Liu; M Feder; D W Bell; B Balsara; J Q Cheng; T Taguchi,1997-05-01,88.0,1.95,Published before 2000
P30CA021765,9141635,The nucleoporin CAN/Nup214 binds to both the cytoplasmic and the nucleoplasmic sides of the nuclear pore complex in overexpressing cells.,J M Boer; J M van Deursen; H J Croes; J A Fransen; G C Grosveld,1997-04-10,20.0,0.31,Published before 2000
P30CA015704,9142777,Cytomegalovirus disease occurring before engraftment in marrow transplant recipients.,A P Limaye; R A Bowden; D Myerson; M Boeckh,1997-05-01,23.0,0.71,Published before 2000
P30CA068485,9143289,Determinants of mouse hepatitis virus 3C-like proteinase activity.,Y Lu; M R Denison,1997-04-14,33.0,0.75,Published before 2000
P30CA021765,9143391,Phase I trial of subcutaneous interleukin-1 alpha in children with malignant solid tumors.,W L Furman; X Luo; D Fairclough; L Garrison; N Marina; C B Pratt; A Bleyer; W H Meyer,1997-06-01,6.0,0.15,Published before 2000
P30CA008748,9144159,Identification of a new class of protein kinases represented by eukaryotic elongation factor-2 kinase.,A G Ryazanov; M D Ward; C E Mendola; K S Pavur; M V Dorovkov; M Wiedmann; H Erdjument-Bromage; P Tempst; T G Parmer; C R Prostko; F J Germino; W N Hait,1997-05-13,165.0,2.98,Published before 2000
P30CA016672,9144224,The inhibition of antigen-presenting activity of dendritic cells resulting from UV irradiation of murine skin is restored by in vitro photorepair of cyclobutane pyrimidine dimers.,A A Vink; A M Moodycliffe; V Shreedhar; S E Ullrich; L Roza; D B Yarosh; M L Kripke,1997-05-13,109.0,2.53,Published before 2000
P30CA013330,9144229,Sequence dependent hypermutation of the immunoglobulin heavy chain in cultured B cells.,M M Lin; M Zhu; M D Scharff,1997-05-13,18.0,0.27,Published before 2000
P30CA006927,9144237,Selective increase in specific alternative splice variants of tyrosinase in murine melanomas: a projected basis for immunotherapy.,N Le Fur; S R Kelsall; W K Silvers; B Mintz,1997-05-13,23.0,0.5,Published before 2000
P30CA047904,9144465,In vivo migration of dendritic cells differentiated in vitro: a chimpanzee model.,S M Barratt-Boyes; S C Watkins; O J Finn,1997-05-15,86.0,1.62,Published before 2000
P30CA022453,9145978,The predictive value of race as a clinical prognostic factor among patients with clinically localized prostate cancer: a multivariate analysis of positive surgical margins.,I J Powell; L K Heilbrun; W Sakr; D Grignon; J Montie; M Novallo; D Smith; J E Pontes,1997-05-01,52.0,1.41,Published before 2000
P30CA016087,9146532,Laboratory tests and imaging studies in patients with cutaneous malignant melanomas: a survey of experienced physicians.,N Provost; A A Marghoob; A W Kopf; M DeDavid; Q Wasti; R S Bart,1997-05-01,33.0,1.31,Published before 2000
P30CA016056,9147064,"Murine hepatic beta-galactoside alpha 2,6-sialyltransferase gene expression involves usage of a novel upstream exon region.",Y P Hu; M Dalziel; J T Lau,1997-04-01,22.0,0.44,Published before 2000
P30CA016672,9147586,The effect of incomplete knowledge of parameter values on single- and multiple-stage designs for logistic regression.,F M Spears; B W Brown; E N Atkinson,1997-03-01,2.0,0.1,Published before 2000
